classsize,enrollment,pct_disadv,readsize,mathsize,avgread,avgmath,schltype,schlcode
35,70,12,29,29,69.79000091552734,69.76000213623047,1,21379
30,72,31,23,25,60.38999938964844,63.040000915527344,1,31001
28,72,31,29,30,62.2400016784668,63.06999969482422,1,31001
23,60,41,23,23,79.6500015258789,73.26000213623047,2,31002
29,60,41,21,21,64.94999694824219,67.33000183105469,2,31002
22,62,7,20,20,83.1500015258789,79.94999694824219,1,31007
22,62,7,22,23,78.86000061035156,69.910003662109375,1,31007
18,18,42,13,13,62.689998626708984,61.849998474121094,2,31008
19,19,4,17,18,74,55,1,31012
33,95,12,29,31,71,65.970001220703125,1,31017
30,95,12,26,26,76.95999908447266,65.69000244140625,1,31017
32,95,12,32,32,73.529998779296875,65.62999725341797,1,31017
20,20,32,20,20,70.44999694824219,69.19999694824219,2,31019
31,74,32,25,25,63.119998931884766,45.20000076293945,1,31021
31,74,32,24,24,69.41999816894531,54.130001068115234,1,31021
40,134,7,38,38,73.58000183105469,60.970001220703125,1,31022
41,134,7,39,39,79.44000244140625,65.05000305175781,1,31022
40,134,7,34,34,78.1500015258789,60.529998779296875,1,31022
36,145,5,34,35,78.26000213623047,69.5999984741211,1,31023
37,145,5,33,33,79.63999938964844,83.30000305175781,1,31023
36,145,5,34,36,67.470001220703125,53.66999816894531,1,31023
36,145,5,35,35,71.69000244140625,66.29000091552734,1,31023
27,71,17,28,28,73.5,68.20999908447266,1,31025
32,71,17,27,27,71.33000183105469,63.439998626708984,1,31025
35,48,30,30,30,66.69999694824219,57.470001220703125,1,31026
35,87,10,24,24,80.37999725341797,77.70999908447266,1,31027
37,87,10,30,30,80.7699966430664,72.93000030517578,1,31027
23,61,13,18,21,69.55999755859375,55.43000030517578,1,31028
25,61,13,20,21,69.55000305175781,52.380001068115234,1,31028
17,17,58,17,17,63.2400016784668,63.7599983215332,2,31029
23,45,31,22,21,67.7699966430664,63.290000915527344,2,31030
22,45,31,20,20,71,58.150001525878906,2,31030
20,44,41,17,17,72.23999786376953,68.12000274658203,2,31031
24,44,41,13,15,71.6861572265625,74.26399993896484,2,31031
26,26,41,23,23,60,46.70000076293945,2,31033
14,14,36,13,13,74.69000244140625,78.37999725341797,2,31034
35,59,26,28,28,78.36000061035156,68.43000030517578,2,31035
34,59,26,28,30,70.88999938964844,63.29999923706055,2,31035
40,158,1,39,39,82.91999816894531,79.69000244140625,1,31037
40,158,1,38,38,86.339996337890625,79.55000305175781,1,31037
40,158,1,39,39,82.279998779296875,79.51000213623047,1,31037
38,158,1,37,36,84.54811096191406,85.56388854980469,1,31037
33,112,1,31,32,79.38999938964844,69.910003662109375,1,31038
32,112,1,28,33,82.68000030517578,81.05999755859375,1,31038
30,112,1,22,29,81.13045501708984,70.47930908203125,1,31038
39,153,3,36,39,81.16999816894531,77.05000305175781,1,31039
38,153,3,36,39,84.220001220703125,80.73999786376953,1,31039
38,153,3,38,40,79.55000305175781,74.18000030517578,1,31039
38,153,3,32,36,83.34562683105469,80.3052749633789,1,31039
40,44,4,38,39,83.61000061035156,80.36000061035156,1,31040
35,84,8,33,35,84.05999755859375,72.48999786376953,1,31045
37,84,8,32,33,73.410003662109375,67.18000030517578,1,31045
32,42,10,30,30,71.529998779296875,61.099998474121094,1,31046
35,171,3,32,32,68.05999755859375,74.94000244140625,1,31047
34,171,3,27,33,80.30000305175781,65.7300033569336,1,31047
35,171,3,34,33,72.73999786376953,67.61000061035156,1,31047
27,171,3,28,28,93.86000061035156,93.93000030517578,1,31047
20,55,11,20,23,77.44999694824219,58.040000915527344,1,31048
12,55,11,19,20,77.160003662109375,71.94999694824219,1,31048
27,59,2,25,26,85.160003662109375,86.7699966430664,1,31049
32,59,2,33,33,84.8787841796875,81.81757354736328,1,31049
28,85,2,27,27,83.55999755859375,85.06999969482422,1,31052
29,85,2,27,27,87,85.5199966430664,1,31052
28,85,2,25,25,86.91999816894531,85.23999786376953,1,31052
37,71,3,35,36,85.910003662109375,78.029998779296875,1,31055
34,71,3,34,33,85.26000213623047,75.79000091552734,1,31055
33,90,4,31,30,73.0999984741211,67.5999984741211,1,31056
36,90,4,29,30,81.1689682006836,70.4000015258789,1,31056
29,78,13,18,16,67.779998779296875,62.25,1,31060
29,78,13,23,27,70.87000274658203,57.40999984741211,1,31060
34,154,5,30,32,77.30000305175781,67.94000244140625,1,31062
37,154,5,35,35,81.69000244140625,74.54000091552734,1,31062
35,154,5,32,34,74.12999725341797,69.20999908447266,1,31062
38,154,5,37,37,80.08000183105469,77.3499984741211,1,31062
21,41,6,18,18,79.83000183105469,68.61000061035156,1,31063
20,41,6,15,15,79.470001220703125,69.2699966430664,1,31063
26,71,17,20,19,76.5,60.84000015258789,1,31067
22,71,17,19,19,67.62999725341797,63.369998931884766,1,31067
24,48,15,21,22,67.33000183105469,64.05000305175781,1,31068
24,48,15,23,23,65.43000030517578,66.43000030517578,1,31068
24,69,6,19,20,81.79000091552734,62.5,1,31069
26,69,6,25,25,73.5199966430664,60.279998779296875,1,31069
37,47,11,25,25,75.04000091552734,70.23999786376953,1,31070
26,26,16,14,15,71.13999938964844,62.20000076293945,1,31073
37,80,6,32,32,88.589996337890625,85.19000244140625,1,31075
34,80,6,32,32,87.410003662109375,86.80999755859375,1,31075
26,77,13,22,22,68.089996337890625,74.36000061035156,1,31077
26,77,13,25,27,72.4800033569336,71.220001220703125,1,31077
39,90,4,33,33,77.8499984741211,82.12000274658203,1,31078
37,90,4,30,31,78.16500091552734,75.6787109375,1,31078
20,79,12,21,21,75.62000274658203,70.13999938964844,2,31079
20,79,12,19,19,82.88999938964844,73.05000305175781,2,31079
32,79,12,31,32,74.32483673095703,59.09718704223633,2,31079
22,22,38,7,18,75.86000061035156,69.94000244140625,2,31083
33,64,8,31,31,83.839996337890625,80.0999984741211,2,31084
31,64,8,32,32,81.910003662109375,72.69000244140625,2,31084
23,23,28,22,27,69.5,52.11000061035156,2,31085
9,9,51,9,11,46.33000183105469,47.18000030517578,2,31086
33,66,5,32,35,84.62999725341797,76.45999908447266,2,31087
33,66,5,31,32,85.3819351196289,75.49687194824219,2,31087
26,52,15,23,23,64.69999694824219,63.90999984741211,1,31089
26,52,15,26,26,70.7300033569336,70.04000091552734,1,31089
29,116,17,25,25,65.720001220703125,67.04000091552734,1,31090
26,116,17,26,26,62.27000045776367,66.12000274658203,1,31090
28,116,17,28,28,68.68000030517578,68.11000061035156,1,31090
22,116,17,21,21,71.29000091552734,70.86000061035156,1,31090
16,16,23,11,12,73.2699966430664,58.58000183105469,2,31092
22,22,0,20,19,84.80000305175781,83.470001220703125,1,31095
40,118,10,36,39,76.66999816894531,58.18000030517578,1,31097
40,118,10,36,40,73,59.04999923706055,1,31097
38,118,10,35,37,72.28228759765625,59.81026840209961,1,31097
24,57,16,23,23,59.869998931884766,63.47999954223633,1,31098
9,57,16,23,24,63.56999969482422,67.41999816894531,1,31098
27,27,20,21,26,72.19000244140625,64.87999725341797,1,31099
34,144,10,26,27,76.3499984741211,69.1500015258789,1,31100
30,144,10,24,23,80.33000183105469,64.220001220703125,1,31100
35,144,10,25,25,69.68000030517578,54.52000045776367,1,31100
35,144,10,30,30,73.99933624267578,60.09633255004883,1,31100
40,40,50,34,34,60.18000030517578,57.18000030517578,2,31101
22,102,14,23,23,72.87000274658203,72,2,31102
22,102,14,21,21,84.0999984741211,73.9000015258789,2,31102
21,102,14,23,23,75.3499984741211,77.30000305175781,2,31102
22,102,14,21,21,77.05000305175781,74.4800033569336,2,31102
19,19,2,22,22,78.910003662109375,72.31999969482422,1,31103
31,63,7,30,30,78.80000305175781,64.43000030517578,1,31107
32,63,7,29,29,75.9000015258789,61.40999984741211,1,31107
21,21,28,16,16,82,77,2,31108
38,89,2,36,36,75.19000244140625,64.970001220703125,1,31109
37,89,2,32,33,77.589996337890625,69.2699966430664,1,31109
20,20,1,18,18,79,67,1,31114
17,17,0,16,17,73.05999755859375,62.529998779296875,1,31115
33,33,0,33,33,86.4800033569336,74.66999816894531,1,31116
16,16,11,17,17,74,66,2,31120
24,56,13,25,25,77.04000091552734,76.36000061035156,1,31121
20,56,13,20,23,64.25,60.130001068115234,1,31121
33,52,9,26,27,80.3499984741211,80.66999816894531,1,31122
33,52,9,25,25,77.59600067138672,73.0363998413086,1,31122
35,35,17,28,29,73,75.970001220703125,1,31125
21,43,2,13,13,80.69000244140625,61,1,31129
22,43,2,16,16,78.05999755859375,59.939998626708984,1,31129
20,20,2,18,18,79.33000183105469,68,1,31130
20,20,18,19,19,74,67,1,31132
40,40,19,33,33,73.1500015258789,65.79000091552734,1,31133
14,14,46,16,16,64.37999725341797,44.689998626708984,2,31134
29,100,6,28,28,75.5,66.95999908447266,1,31135
29,100,6,25,25,73.08000183105469,58.15999984741211,1,31135
32,100,6,25,25,67.44000244140625,57.119998931884766,1,31135
23,56,21,21,21,70.5199966430664,67.33000183105469,1,31136
23,56,21,24,23,77.04499816894531,68.61174011230469,1,31136
30,63,22,31,31,73.6500015258789,64.80999755859375,2,31139
33,63,22,29,29,73.44999694824219,60.65999984741211,2,31139
20,20,60,7,7,53,44,2,31141
36,112,4,31,32,78.55000305175781,73.87999725341797,1,31143
34,112,4,29,31,79.0999984741211,69.4800033569336,1,31143
32,112,4,25,27,74.4800033569336,73.44000244140625,1,31143
35,127,2,29,29,80.13999938964844,71.13999938964844,1,31145
36,127,2,31,31,82.29000091552734,78.12999725341797,1,31145
32,127,2,31,31,80.4800033569336,74.26000213623047,1,31145
34,92,14,32,34,74,60.31999969482422,1,31148
29,92,14,27,29,68.30000305175781,55.59000015258789,1,31148
29,92,14,25,25,66.279998779296875,60.15999984741211,1,31148
29,29,9,31,31,80,70,1,31151
26,51,5,25,25,79.55999755859375,74.279998779296875,1,31152
25,51,5,25,25,84.04000091552734,74.19999694824219,1,31152
28,99,2,29,28,85.16999816894531,77.68000030517578,1,31153
32,99,2,31,31,81.41999816894531,81.26000213623047,1,31153
28,99,2,27,27,79.26000213623047,76.220001220703125,1,31153
10,10,40,5,5,77.4000015258789,72.19999694824219,2,31154
36,117,6,35,35,78.2300033569336,68.86000061035156,1,31156
33,117,6,31,31,73.87000274658203,63.84000015258789,1,31156
30,117,6,27,27,77.73999786376953,62.2599983215332,1,31156
29,81,17,20,22,70.80000305175781,70.589996337890625,1,31157
30,81,17,22,22,69.2727279663086,67.410003662109375,1,31157
21,49,57,28,28,71.95999908447266,73,2,31159
30,95,5,25,28,73.68000030517578,54.18000030517578,1,31160
33,95,5,33,34,82.36000061035156,71.029998779296875,1,31160
32,95,5,29,30,76.76275634765625,62.13133239746094,1,31160
28,92,5,25,25,80.12000274658203,75.91999816894531,1,31161
30,92,5,26,28,82.41999816894531,77.86000061035156,1,31161
34,92,5,33,32,80.547882080078125,74.43499755859375,1,31161
34,69,13,36,37,82.41999816894531,72.31999969482422,2,31162
35,69,13,32,32,83.30999755859375,78.94000244140625,2,31162
25,25,15,20,20,82,76,1,31164
20,20,43,20,20,75.69999694824219,69.69999694824219,2,31165
14,14,4,10,11,86.0999984741211,81.2699966430664,1,31167
11,11,0,11,11,87.44999694824219,81.81999969482422,1,31168
34,127,15,29,32,67.029998779296875,61.060001373291016,1,31188
34,127,15,29,31,67.83000183105469,53.810001373291016,1,31188
35,127,15,31,34,67,62.290000915527344,1,31188
35,113,7,36,36,73.75,64.36000061035156,1,31189
30,113,7,31,31,77.6500015258789,63.31999969482422,1,31189
28,113,7,25,26,71.76000213623047,57.119998931884766,1,31189
31,44,9,21,27,75.19000244140625,52,1,31207
29,92,2,27,27,84,80,1,31208
30,92,2,25,25,74.720001220703125,68.19999694824219,1,31208
33,92,2,33,33,72.2699966430664,75,1,31208
38,92,8,27,27,85.11000061035156,77.4800033569336,1,31209
38,92,8,33,34,79.45545196533203,73.03058624267578,1,31209
40,78,3,38,40,83.23999786376953,80.529998779296875,1,31210
38,78,3,38,39,83.94999694824219,81.33000183105469,1,31210
29,29,44,24,24,66,56,2,31212
27,70,20,24,24,73,79.58000183105469,1,31213
29,70,20,22,22,77.2699966430664,79.13999938964844,1,31213
25,35,4,20,20,84,81,1,31214
38,150,6,37,37,84.48999786376953,77.91999816894531,1,31216
30,150,6,25,28,79.87999725341797,70.43000030517578,1,31216
33,150,6,29,29,80.410003662109375,74,1,31216
34,150,6,28,27,86.49928283691406,76.81185150146484,1,31216
34,116,26,32,33,52.25,47.72999954223633,1,31217
35,116,26,33,34,69.23999786376953,55.529998779296875,1,31217
34,116,26,16,14,71.62999725341797,59.27785873413086,1,31217
19,47,40,22,22,46.77000045776367,31.450000762939453,1,31219
19,47,40,17,17,54,47,1,31219
38,121,11,34,35,70.70999908447266,67.70999908447266,1,31220
38,121,11,38,39,76.11000061035156,75.970001220703125,1,31220
36,121,11,34,36,65.578826904296875,59.64777755737305,1,31220
21,42,44,17,17,66.76000213623047,63.880001068115234,2,31222
21,42,44,18,18,73.05999755859375,62.220001220703125,2,31222
22,22,50,19,21,52.369998931884766,48.56999969482422,2,31224
12,24,6,11,11,76.18000030517578,60.81999969482422,1,31232
31,100,3,27,27,76.62999725341797,75.04000091552734,1,31235
14,100,3,26,27,76.2699966430664,80.06999969482422,1,31235
28,100,3,26,29,78.114227294921875,75.966552734375,1,31235
27,48,2,21,22,86.43000030517578,87.05000305175781,1,31237
21,48,2,16,24,83.30999755859375,77.25,1,31237
29,59,6,28,29,69.04000091552734,71.9000015258789,1,31238
30,59,6,27,29,73,68.55000305175781,1,31238
33,66,6,31,31,77.94000244140625,67.4800033569336,1,31239
33,66,6,32,32,81.9956283569336,70.472503662109375,1,31239
38,89,10,34,34,79.70999908447266,69.20999908447266,1,31242
39,89,10,39,39,70.91999816894531,62.7400016784668,1,31242
39,113,0,37,39,84.48999786376953,81,1,31243
36,113,0,36,35,85.36000061035156,77.26000213623047,1,31243
38,113,0,35,35,84.13999938964844,70.089996337890625,1,31243
38,117,7,36,38,80.16999816894531,63.2599983215332,1,31250
40,117,7,40,40,76.779998779296875,67.1500015258789,1,31250
39,117,7,37,38,69.589996337890625,55.84000015258789,1,31250
37,150,4,35,35,76.13999938964844,74.88999938964844,1,31252
37,150,4,33,36,80.66999816894531,72.86000061035156,1,31252
37,150,4,37,38,83.05378723144531,79.99710845947266,1,31252
26,59,23,20,20,72.4000015258789,61.45000076293945,2,31253
24,59,23,23,23,64.17391204833984,53.130435943603516,2,31253
21,21,46,14,14,60.93000030517578,58.790000915527344,2,31255
30,60,5,25,25,80.839996337890625,78,1,31256
30,60,5,25,25,79.19999694824219,79.4000015258789,1,31256
37,121,7,35,35,68.70999908447266,66.7699966430664,1,31257
36,121,7,31,32,83.6500015258789,86.410003662109375,1,31257
35,121,7,33,33,80.33000183105469,84.41999816894531,1,31257
24,43,31,17,17,77,56,2,31259
15,34,30,13,13,54,44,2,31260
38,130,6,38,38,71.5,64.62999725341797,1,31261
38,130,6,38,36,76.529998779296875,70.5,1,31261
37,130,6,22,24,87.31182098388672,69.58583068847656,1,31261
24,45,10,21,22,83,77.589996337890625,2,31262
21,45,10,19,19,82.160003662109375,65.31999969482422,2,31262
27,41,5,26,26,82.91999816894531,75.54000091552734,1,31265
23,36,8,28,28,83.31999969482422,80.88999938964844,1,41001
35,130,3,34,34,78.20999908447266,67.1500015258789,1,41002
37,130,3,34,34,81.12000274658203,74.20999908447266,1,41002
38,130,3,36,35,77.74388885498047,65.73600006103516,1,41002
21,41,31,17,17,73.29000091552734,68.87999725341797,2,41003
20,41,31,13,13,68.8499984741211,64.7699966430664,2,41003
15,15,19,15,15,72.12999725341797,68.12999725341797,2,41006
24,58,10,28,28,81.79000091552734,81.06999969482422,2,41009
24,58,10,29,29,81.279998779296875,74.86000061035156,2,41009
23,45,10,21,21,76.62000274658203,71.62000274658203,1,41010
22,45,10,21,22,61.380001068115234,54.771820068359375,1,41010
29,29,33,25,25,63.84000015258789,58.15999984741211,2,41012
11,11,28,9,11,59.779998779296875,52.81999969482422,1,41016
29,29,30,27,27,64.93000030517578,65.06999969482422,2,41017
30,30,1,32,32,84.05999755859375,72.80999755859375,1,41018
27,27,5,23,23,81,78.69999694824219,1,41019
35,134,2,31,31,73.7699966430664,71.2300033569336,1,41020
33,134,2,30,31,79.43000030517578,79.68000030517578,1,41020
31,134,2,28,28,73.63999938964844,62.86000061035156,1,41020
35,134,2,33,33,80.67606353759766,69.53666687011719,1,41020
24,51,11,23,23,76.26000213623047,78.6500015258789,1,41023
27,51,11,26,26,75.7699966430664,71.77115631103516,1,41023
20,43,11,16,16,85.80999755859375,62.689998626708984,1,41024
23,43,11,21,21,88.37999725341797,60.52000045776367,1,41024
25,52,11,22,24,76.05000305175781,70.16999816894531,1,41025
27,52,11,28,27,77.746429443359375,69.84889221191406,1,41025
30,89,0,29,29,77.86000061035156,62.83000183105469,1,41029
29,89,0,27,27,77.95999908447266,66.1500015258789,1,41029
30,89,0,26,26,82.08000183105469,67.95999908447266,1,41029
19,19,0,18,18,76.720001220703125,57.939998626708984,1,41030
34,107,12,28,28,80.93000030517578,80.04000091552734,1,41032
34,107,12,25,24,71.95999908447266,73.79000091552734,1,41032
31,107,12,28,28,74.67713928222656,79.568572998046875,1,41032
33,73,12,29,29,79.79000091552734,71.589996337890625,1,41034
29,73,12,25,25,80.04000091552734,75.95999908447266,1,41034
21,41,21,20,20,69.05000305175781,62.70000076293945,2,41035
20,41,21,22,22,67.04545593261719,61.3636360168457,2,41035
20,58,18,19,19,69.470001220703125,66.31999969482422,1,41037
22,58,18,21,21,70.9000015258789,60.43000030517578,1,41037
32,32,24,32,30,66,58,2,41039
32,73,6,30,34,78.0999984741211,67.94000244140625,1,41040
31,73,6,32,32,79.25,76.970001220703125,1,41040
21,21,9,21,21,78.0999984741211,73.13999938964844,2,41041
31,96,10,31,31,67.80999755859375,61.61000061035156,1,41045
34,96,10,31,32,78.80999755859375,74.87999725341797,1,41045
31,96,10,27,30,68.66999816894531,68.2699966430664,1,41045
19,19,6,16,16,76.87999725341797,78,1,41046
22,42,16,23,23,78.30000305175781,69.56999969482422,2,41058
20,42,16,18,18,82,65.11000061035156,2,41058
16,16,40,16,16,78.62999725341797,72.05999755859375,2,41059
29,92,10,27,27,74.62999725341797,69.55999755859375,1,41060
32,92,10,32,32,75.970001220703125,66.910003662109375,1,41060
31,92,10,29,29,71.239654541015625,61.68137741088867,1,41060
35,87,12,33,33,76.36000061035156,63.09000015258789,1,41061
38,87,12,37,37,69.86000061035156,54.4900016784668,1,41061
34,139,13,30,31,71.56999969482422,74.9000015258789,1,41062
28,139,13,22,22,86.2699966430664,74.31999969482422,1,41062
31,139,13,29,30,74.86000061035156,64.029998779296875,1,41062
32,67,20,32,32,79.19000244140625,73.55999755859375,2,41063
35,67,20,35,34,67.80000305175781,62.209999084472656,2,41063
22,22,22,17,17,71,59,2,41066
23,23,0,22,22,78.31999969482422,73.2699966430664,1,41068
36,73,3,34,34,73.94000244140625,63.09000015258789,1,41071
37,73,3,36,34,77.08000183105469,69.410003662109375,1,41071
21,41,9,17,17,79.18000030517578,72.589996337890625,2,41072
20,41,9,18,18,83.61000061035156,69.38999938964844,2,41072
34,119,4,31,31,80,73.12999725341797,1,41073
37,119,4,38,38,81.76000213623047,77.81999969482422,1,41073
38,119,4,37,38,75.32756805419922,73.70552825927734,1,41073
20,20,11,20,20,65.5999984741211,71.55000305175781,2,41074
32,66,25,32,32,72.30999755859375,68.220001220703125,1,41077
34,66,25,29,29,75.86483001708984,67.75724029541016,1,41077
38,226,9,35,35,81.5999984741211,77.51000213623047,1,41078
36,226,9,36,36,74.05999755859375,72.220001220703125,1,41078
35,226,9,34,34,82.05999755859375,75.79000091552734,1,41078
36,226,9,36,36,78.779998779296875,69.470001220703125,1,41078
37,226,9,34,34,74.970001220703125,74.31999969482422,1,41078
25,25,34,23,23,59,57,2,41079
34,43,35,34,34,64.26000213623047,50.209999084472656,2,41080
27,84,16,29,29,71.62000274658203,64.660003662109375,1,41081
29,84,16,28,30,68.93000030517578,66.2699966430664,1,41081
28,84,16,29,29,66.44758605957031,70.09516906738281,1,41081
17,17,41,16,16,70.44000244140625,72.62999725341797,2,41082
14,14,54,10,10,73.5,79.80000305175781,2,41083
31,68,6,30,30,77.5,73.5999984741211,1,41084
25,68,6,24,24,77.45999908447266,73.95999908447266,1,41084
37,158,4,32,33,83.19000244140625,81.20999908447266,1,41085
39,158,4,38,39,79,81.48999786376953,1,41085
11,158,4,35,35,77.089996337890625,76.69000244140625,1,41085
36,158,4,34,34,85.1991195678711,76.37676239013672,1,41085
39,188,5,36,38,74.94000244140625,73.87000274658203,1,41086
35,188,5,36,36,76.13999938964844,77.38999938964844,1,41086
38,188,5,39,39,77.36000061035156,79.45999908447266,1,41086
40,188,5,38,39,74.08000183105469,74.8499984741211,1,41086
37,188,5,38,39,80.160003662109375,79.970001220703125,1,41086
34,97,9,29,29,70.13999938964844,66,1,41087
32,97,9,27,28,70.11000061035156,67.31999969482422,1,41087
31,97,9,30,30,72.16999816894531,74.029998779296875,1,41087
42,97,18,40,40,69.75,65.5,1,41089
43,97,18,37,38,60.029998779296875,57.81999969482422,1,41089
39,78,11,37,37,72.779998779296875,71.45999908447266,2,41091
39,78,11,37,38,81.220001220703125,82.39421081542969,2,41091
28,28,16,27,27,68.220001220703125,57.06999969482422,2,41092
25,27,51,15,15,69.529998779296875,61.33000183105469,2,41093
23,23,3,22,22,83.7300033569336,83.7699966430664,1,41094
23,51,26,20,20,81.1500015258789,84.19999694824219,1,41095
23,51,26,21,21,79.62000274658203,83.29000091552734,1,41095
20,41,36,23,23,62.220001220703125,57.650001525878906,2,41096
21,41,36,17,17,69.410003662109375,67.18000030517578,2,41096
22,43,8,21,21,80.43000030517578,72.80999755859375,2,41097
21,43,8,20,20,79.9000015258789,60.849998474121094,2,41097
38,38,36,27,33,56.560001373291016,38.18000030517578,1,41098
25,55,27,28,28,63.56999969482422,56.11000061035156,1,41099
30,55,27,25,26,58.560001373291016,48.650001525878906,1,41099
31,62,23,32,32,72.660003662109375,63.060001373291016,1,41100
31,62,23,31,31,65.9000015258789,71.12999725341797,1,41100
23,44,43,20,24,60.95000076293945,51.380001068115234,1,41101
21,44,43,21,22,59.33000183105469,45.81999969482422,1,41101
33,33,40,27,27,76.37000274658203,62.220001220703125,2,41105
35,103,4,26,27,74.69000244140625,73.88999938964844,1,41106
28,103,4,31,31,80.4800033569336,85.4800033569336,1,41106
11,103,4,27,27,73.73999786376953,66.4800033569336,1,41106
27,54,20,24,25,74.62999725341797,77.5199966430664,2,41108
27,54,20,27,28,75.19000244140625,71.43000030517578,2,41108
34,82,11,29,29,79.4800033569336,68.37999725341797,1,41111
28,82,11,23,23,82.91651916503906,78.8252182006836,1,41111
23,23,2,18,18,84.88999938964844,72.5,1,41114
32,140,9,29,29,70.970001220703125,58.83000183105469,1,41116
38,140,9,35,35,79.80000305175781,76.30999755859375,1,41116
34,140,9,34,34,76.970001220703125,68.94000244140625,1,41116
36,140,9,36,35,79.16361236572266,73.974853515625,1,41116
25,54,4,22,23,74.5,66.089996337890625,1,41118
29,54,4,28,28,81.20999908447266,81.13999938964844,1,41118
19,19,11,15,16,76,63,1,41122
30,70,10,20,24,78.94999694824219,78.25,1,41125
28,70,10,28,28,76.18000030517578,80.79000091552734,1,41125
41,82,5,37,38,81.69999694824219,74.970001220703125,1,41126
41,82,5,40,40,85.2300033569336,85.05000305175781,1,41126
28,56,17,26,26,75.8499984741211,74.54000091552734,1,41127
28,56,17,26,26,73.1500015258789,78.45999908447266,1,41127
24,24,33,17,21,58.650001525878906,48.66999816894531,2,41129
23,47,0,23,23,80.5199966430664,78.61000061035156,1,41131
24,47,0,22,22,79.5,77.63999938964844,1,41131
28,58,0,28,28,78.56999969482422,75,1,41132
30,58,0,28,28,84.06999969482422,84.18000030517578,1,41132
24,51,31,19,20,47.790000915527344,47.70000076293945,1,41134
27,51,31,23,23,81.089996337890625,72.26000213623047,1,41134
39,157,8,34,34,82.3499984741211,80.23999786376953,1,41135
39,157,8,34,34,77.470001220703125,74.44000244140625,1,41135
40,157,8,35,35,88.660003662109375,82.4000015258789,1,41135
39,157,8,33,33,79.24302673339844,74.6933364868164,1,41135
31,63,24,31,31,78.029998779296875,74.05999755859375,1,41136
32,63,24,27,27,82.06999969482422,80.93000030517578,1,41136
40,134,15,36,37,81.88999938964844,83.62000274658203,1,41137
40,134,15,36,36,88.88999938964844,83.91999816894531,1,41137
40,134,15,38,38,79.23999786376953,79.91999816894531,1,41137
40,173,13,33,33,75.94000244140625,72.2699966430664,1,41138
38,173,13,34,34,80.410003662109375,80.29000091552734,1,41138
40,173,13,37,37,78.62000274658203,74.80999755859375,1,41138
40,173,13,36,34,74.19000244140625,72.79000091552734,1,41138
31,129,12,27,27,69.4800033569336,73.589996337890625,1,41139
28,129,12,25,25,76.36000061035156,71.63999938964844,1,41139
34,129,12,33,33,71.8499984741211,72,1,41139
36,129,12,33,33,74.81999969482422,68.8499984741211,1,41139
26,64,40,18,18,60.11000061035156,59.11000061035156,1,41140
12,64,40,21,20,61.56999969482422,54.099998474121094,1,41140
32,139,11,31,31,76.38999938964844,75.7699966430664,1,41142
37,139,11,35,35,86.54000091552734,85.029998779296875,1,41142
34,139,11,33,33,80.94000244140625,83.089996337890625,1,41142
36,139,11,31,31,75.2254867553711,75.26161193847656,1,41142
22,46,40,18,21,68.66999816894531,70.33000183105469,2,41143
24,46,40,24,24,63.997501373291016,54.71125030517578,2,41143
27,88,35,26,26,73.45999908447266,78.08000183105469,2,41144
31,88,35,31,30,69.160003662109375,68.66999816894531,2,41144
30,88,35,27,26,70.55999755859375,73.12000274658203,2,41144
28,28,19,21,23,71.56999969482422,66.089996337890625,2,41145
22,46,41,20,20,68.0999984741211,69.44999694824219,2,41146
24,46,41,24,24,62,63.66999816894531,2,41146
29,59,46,28,28,59.31999969482422,54.209999084472656,2,41148
30,59,46,29,30,64.970001220703125,53.369998931884766,2,41148
33,127,19,32,32,75,71.69000244140625,2,41149
30,127,19,29,32,69.79000091552734,62.15999984741211,2,41149
32,127,19,30,30,75.06999969482422,66,2,41149
32,127,19,31,31,67.99967956542969,72.15483856201172,2,41149
38,38,1,37,38,83.6500015258789,76.470001220703125,1,41150
10,10,0,11,11,75,62,1,41153
17,17,0,17,17,81.529998779296875,77.23999786376953,1,41154
33,76,1,32,32,79.55999755859375,72.089996337890625,1,41155
31,76,1,29,29,82.660003662109375,78.23999786376953,1,41155
39,126,11,34,34,75,69.1500015258789,1,41160
39,126,11,38,38,80,78.31999969482422,1,41160
38,126,11,31,31,80.160003662109375,72.839996337890625,1,41160
32,166,3,27,29,83.4800033569336,72.5199966430664,1,41161
33,166,3,29,30,76.720001220703125,62.470001220703125,1,41161
34,166,3,33,34,82.970001220703125,80.6500015258789,1,41161
34,166,3,26,29,82.45999908447266,73.30999755859375,1,41161
33,166,3,29,32,79.42034149169922,74.89781188964844,1,41161
28,84,9,27,29,66.410003662109375,50.16999816894531,1,41162
30,84,9,28,28,68.88999938964844,66.11000061035156,1,41162
26,84,9,26,26,93.80999755859375,92.69000244140625,1,41162
31,64,8,29,29,80.339996337890625,57.279998779296875,1,41163
33,64,8,29,30,82.79000091552734,57.43000030517578,1,41163
15,15,16,11,11,68,55.36000061035156,1,41164
33,97,10,27,29,70.220001220703125,65.16999816894531,1,41165
33,97,10,30,29,74.80000305175781,68.83000183105469,1,41165
31,97,10,25,25,76.19999694824219,68.19999694824219,1,41165
34,100,12,32,32,75.87999725341797,79.339996337890625,1,41166
33,100,12,24,24,78.66999816894531,74.87999725341797,1,41166
33,100,12,26,26,78.19000244140625,83.6500015258789,1,41166
28,28,8,28,28,73.61000061035156,62.31999969482422,1,41167
